lang,dtime,vlang,pcommit,op,ttype,mtype,memory,allocs,tmin,tmax,tmedian,tmean,tstddev
python-torch,2019-05-22T14:22:37.25,3.6.7,,matmul,Float32,small,,,31401.985324919224,143426.00479722023,33749.03462827206,36748.79306213453,9747.0721293042
python-torch,2019-05-22T14:22:37.25,3.6.7,,matmul,Float64,small,,,31813.979148864746,198852.96933352947,34956.96000754833,37812.52053700783,10420.070776654835
python-torch,2019-05-22T14:22:37.25,3.6.7,,matmul,Float32,medium,,,31483.9999191463,217330.9912905097,34552.99884080887,37592.134614171635,9919.647252219978
python-torch,2019-05-22T14:22:37.25,3.6.7,,matmul,Float64,medium,,,31535.979360342026,184600.99818184972,33541.000448167324,35419.05585978233,7009.025408820338
python-torch,2019-05-22T14:22:37.25,3.6.7,,matmul,Float32,large,,,31356.990803033113,196515.00042527914,33147.98232167959,35331.36652413136,8059.773749726729
python-torch,2019-05-22T14:22:37.25,3.6.7,,matmul,Float64,large,,,31617.004424333572,305351.04451701045,33385.99344715476,35575.39885703979,8020.312318105847
python-torch,2019-05-22T14:22:37.25,3.6.7,,batchmul,Float32,tiny,,,28269.016183912754,136210.9906040132,29560.993425548077,32134.433195830472,8351.436151625958
python-torch,2019-05-22T14:22:37.25,3.6.7,,batchmul,Float64,tiny,,,28217.036742717028,164032.0406295359,29804.999940097332,32193.131372521893,8148.075715078397
python-torch,2019-05-22T14:22:37.25,3.6.7,,batchmul,Float32,small,,,50029.950216412544,163179.99688908458,52605.98845779896,57383.24565750153,14160.091474531975
python-torch,2019-05-22T14:22:37.25,3.6.7,,batchmul,Float64,small,,,50504.98293712735,406210.0197188556,53079.04211804271,57307.23225379977,14145.78912211298
python-torch,2019-05-22T14:22:37.25,3.6.7,,batchmul,Float32,medium,,,49225.98600387573,363481.9877333939,50587.987061589956,54568.42113373064,12076.25296106387
python-torch,2019-05-22T14:22:37.25,3.6.7,,batchmul,Float64,medium,,,49381.982535123825,191212.98100799322,50424.01608079672,53798.78879626267,10361.235810232693
python-torch,2019-05-22T14:22:37.25,3.6.7,,batchmul,Float32,large,,,49780.006520450115,294769.0081782639,51137.00171932578,55677.204560973376,13225.050338345889
python-torch,2019-05-22T14:22:37.25,3.6.7,,batchmul,Float64,large,,,50199.97479394078,437042.03562811017,51306.968089193106,55440.43625343448,12438.292181467114
python-torch,2019-05-22T14:22:37.25,3.6.7,,dot,Float32,tiny,,,25057.990569621325,111980.94580322504,25715.96996858716,27637.705627252,6543.161672515436
python-torch,2019-05-22T14:22:37.25,3.6.7,,dot,Float64,tiny,,,25151.995941996574,592675.0018261373,25925.98320916295,28290.81815606832,10795.846607262485
python-torch,2019-05-22T14:22:37.25,3.6.7,,dot,Float32,small,,,36252.953577786684,132939.02156874537,40429.498767480254,42886.33548301911,8493.692074634475
python-torch,2019-05-22T14:22:37.25,3.6.7,,dot,Float64,small,,,36331.99958130717,170153.04183587432,39778.00952270627,45637.09339564655,11324.311377530963
python-torch,2019-05-22T14:22:37.25,3.6.7,,dot,Float32,medium,,,72782.04429894686,576906.0226157308,90794.98704522848,95593.24528535389,15296.502611249221
python-torch,2019-05-22T14:22:37.25,3.6.7,,dot,Float64,medium,,,67098.99753332138,310008.99616628885,87029.99912202358,92025.27534900981,14223.583547712076
python-torch,2019-05-22T14:22:37.25,3.6.7,,dot,Float32,large,,,847632.996737957,1278036.0411852598,982364.9888858199,994309.2573628054,79881.0779419968
python-torch,2019-05-22T14:22:37.25,3.6.7,,dot,Float64,large,,,840920.0236201286,1362103.9688587189,891537.4928619713,914651.8487250432,62132.56046999243
python-torch,2019-05-22T14:22:37.25,3.6.7,,dot,Float32,huge,,,6856760.999653488,8269048.994407058,7606999.017298222,7614414.402676413,278550.24690859794
python-torch,2019-05-22T14:22:37.25,3.6.7,,dot,Float64,huge,,,6956385.972443968,7793147.990014404,7268514.949828386,7292636.408450177,169454.69690443875
python-torch,2019-05-22T14:22:37.25,3.6.7,,trace,Float32,tiny,,,14413.963072001934,81281.00307658315,15033.00154581666,16428.56594235408,4662.790184870795
python-torch,2019-05-22T14:22:37.25,3.6.7,,trace,Float64,tiny,,,14217.046555131674,98520.01676335931,14749.006368219852,15677.140866863028,4376.765906034753
python-torch,2019-05-22T14:22:37.25,3.6.7,,trace,Float32,small,,,14364.952221512794,101567.01318919659,15032.012015581131,16519.37294754789,5213.684402785337
python-torch,2019-05-22T14:22:37.25,3.6.7,,trace,Float64,small,,,14412.04221919179,86778.01815792918,14890.9748531878,16052.100146589315,4593.753498892312
python-torch,2019-05-22T14:22:37.25,3.6.7,,trace,Float32,medium,,,14389.981515705585,97822.98002392054,15016.004908829927,16403.970923782657,5059.755014775117
python-torch,2019-05-22T14:22:37.25,3.6.7,,trace,Float64,medium,,,14496.967196464539,162172.01482504606,15888.974303379655,18821.161820016292,5338.243470877669
python-torch,2019-05-22T14:22:37.25,3.6.7,,trace,Float32,large,,,14336.023014038801,103127.96803191304,14844.001270830631,15953.927076119857,4455.24681598866
python-torch,2019-05-22T14:22:37.25,3.6.7,,trace,Float64,large,,,14327.990356832743,108228.99639606476,14854.012988507748,16062.171203919226,4805.664259945037
python-torch,2019-05-22T14:22:37.25,3.6.7,,ptrace,Float32,tiny,,,15229.976270347834,95669.9950620532,15767.000149935484,17449.191849057872,5615.455397529049
python-torch,2019-05-22T14:22:37.25,3.6.7,,ptrace,Float64,tiny,,,15405.996236950159,131088.0179516971,15894.998796284199,17448.96510809308,5382.670312625107
python-torch,2019-05-22T14:22:37.25,3.6.7,,ptrace,Float32,small,,,15403.027646243572,151025.0149294734,15939.00378793478,17019.035979720018,4538.17522124918
python-torch,2019-05-22T14:22:37.25,3.6.7,,ptrace,Float64,small,,,15601.981431245804,115011.0037997365,16156.991478055716,17368.344768569757,4850.3660979279575
python-torch,2019-05-22T14:22:37.25,3.6.7,,ptrace,Float32,medium,,,15628.000255674124,92962.00005337596,16347.999917343259,17892.613262028925,5008.937515646277
python-torch,2019-05-22T14:22:37.25,3.6.7,,ptrace,Float64,medium,,,15900.994185358286,156169.00054737926,16564.037650823593,17795.593097566736,4900.259166666068
python-torch,2019-05-22T14:22:37.25,3.6.7,,ptrace,Float32,large,,,16914.971638470888,131089.99701216817,17857.004422694445,19305.76651167772,5499.019934827317
python-torch,2019-05-22T14:22:37.25,3.6.7,,ptrace,Float64,large,,,16808.975487947464,157553.9936311543,17756.01413100958,19063.327089713363,4984.688493734674
python-torch,2019-05-22T14:22:37.25,3.6.7,,ptrace,Float32,huge,,,17789.017874747515,266403.9493538439,18912.01827675104,20291.61829568162,5766.035299190715
python-torch,2019-05-22T14:22:37.25,3.6.7,,ptrace,Float64,huge,,,18435.996025800705,248165.97579047084,19445.49148902297,21096.84678425767,5774.677837583493
python-torch,2019-05-22T14:22:37.25,3.6.7,,diag,Float32,tiny,,,7421.011105179787,118848.98412972689,7788.999937474728,8421.971897997846,2999.6462131856324
python-torch,2019-05-22T14:22:37.25,3.6.7,,diag,Float64,tiny,,,7518.043275922537,178291.9862307608,8008.0353654921055,8665.618757277805,3077.8868582803707
python-torch,2019-05-22T14:22:37.25,3.6.7,,diag,Float32,small,,,7466.995157301426,138039.00219500065,7935.974281281233,8554.213659165353,2845.9101686746935
python-torch,2019-05-22T14:22:37.25,3.6.7,,diag,Float64,small,,,7430.96461519599,133272.02759683132,7850.0015661120415,8622.836775472973,3323.2265767551394
python-torch,2019-05-22T14:22:37.25,3.6.7,,diag,Float32,medium,,,7372.000254690647,76611.00244149566,7881.02624937892,8627.943543435927,3145.5567922860914
python-torch,2019-05-22T14:22:37.25,3.6.7,,diag,Float64,medium,,,7505.00475987792,68458.96132290363,7850.99109634757,8415.424331076183,2677.330915955259
python-torch,2019-05-22T14:22:37.25,3.6.7,,diag,Float32,large,,,7448.950782418251,60561.98617443442,7946.975529193878,8551.978941450228,2580.8267980542205
python-torch,2019-05-22T14:22:37.25,3.6.7,,diag,Float64,large,,,7555.994670838118,72075.9853720665,8053.029887378216,8936.868094493786,2892.549545558549
python-torch,2019-05-22T14:22:37.25,3.6.7,,diag,Float32,huge,,,7475.9591370821,62270.96309885383,8067.989256232977,8532.578478280626,2267.901324436295
python-torch,2019-05-22T14:22:37.25,3.6.7,,diag,Float64,huge,,,7435.970474034548,91955.00751957297,8272.00710773468,8806.78181322481,2909.0680131885492
python-torch,2019-05-22T14:22:37.25,3.6.7,,perm,Float32,tiny,,,5508.01632925868,77673.9907450974,5843.001417815685,6386.990852035836,2453.158209480913
python-torch,2019-05-22T14:22:37.25,3.6.7,,perm,Float64,tiny,,,5470.006726682186,74081.99599012733,5976.005923002958,6429.158284510554,2220.932477270718
python-torch,2019-05-22T14:22:37.25,3.6.7,,perm,Float32,small,,,5408.015567809343,62713.98160606623,5748.996045440435,6072.44380883164,1964.801366527847
python-torch,2019-05-22T14:22:37.25,3.6.7,,perm,Float64,small,,,5480.0184443593025,62283.012084662914,5811.976734548807,6128.325693808971,1961.4426664135938
python-torch,2019-05-22T14:22:37.25,3.6.7,,perm,Float32,medium,,,5415.000487118959,89768.02928373218,5793.001037091017,6164.892886802633,2140.3578557274027
python-torch,2019-05-22T14:22:37.25,3.6.7,,perm,Float64,medium,,,5539.972335100174,72433.0311641097,5982.990842312574,6496.2214048996875,2473.3023471289443
python-torch,2019-05-22T14:22:37.25,3.6.7,,perm,Float32,large,,,5445.966962724924,61561.99378892779,5962.036084383726,6289.339341097268,1817.6787628861598
python-torch,2019-05-22T14:22:37.25,3.6.7,,perm,Float64,large,,,5581.998266279697,56842.982303351164,6044.982001185417,6465.56951900209,1909.964595017623
python-torch,2019-05-22T14:22:37.25,3.6.7,,tcontract,Float32,tiny,,,27963.018510490656,132165.9656241536,29541.959520429373,31525.008721334827,7506.627377705862
python-torch,2019-05-22T14:22:37.25,3.6.7,,tcontract,Float64,tiny,,,27920.992579311132,130055.0065934658,29504.99765574932,31454.148015003495,7347.65153889402
python-torch,2019-05-22T14:22:37.25,3.6.7,,tcontract,Float32,small,,,35820.00499591231,282329.972833395,37940.51008298993,40922.400369778035,9948.7162457349
python-torch,2019-05-22T14:22:37.25,3.6.7,,tcontract,Float64,small,,,36214.012652635574,121021.00299671292,38175.02874881029,40196.77326856506,8050.791903141693
python-torch,2019-05-22T14:22:37.25,3.6.7,,tcontract,Float32,medium,,,42646.017391234636,127131.00295513868,44977.00138017535,47828.21907122668,9670.113305372028
python-torch,2019-05-22T14:22:37.25,3.6.7,,tcontract,Float64,medium,,,43671.98562249541,170156.99995681643,45433.989726006985,47718.51311407528,8987.859685934698
python-torch,2019-05-22T14:22:37.25,3.6.7,,tcontract,Float32,large,,,95191.00422039628,364612.03126236796,99494.00555342436,106150.24242875914,20662.143231869763
python-torch,2019-05-22T14:22:37.25,3.6.7,,tcontract,Float64,large,,,118535.01200675964,486158.998683095,124096.98683768511,134294.96521336352,25950.69582945296
python-torch,2019-05-22T14:22:37.25,3.6.7,,star,Float32,tiny,,,40182.96021968126,141262.01858744025,41363.00412937999,44366.96113123329,9482.043491355149
python-torch,2019-05-22T14:22:37.25,3.6.7,,star,Float64,tiny,,,40084.9967263639,558022.0022238791,41196.99588045478,43832.68224452184,9953.585819196465
python-torch,2019-05-22T14:22:37.25,3.6.7,,star,Float32,small,,,47672.01608046889,148462.0152041316,50384.95874032378,53504.5954980033,10883.210202724184
python-torch,2019-05-22T14:22:37.25,3.6.7,,star,Float64,small,,,48483.023419976234,149898.98772910237,51311.04262545705,54063.0156064117,9962.884175581348
python-torch,2019-05-22T14:22:37.25,3.6.7,,star,Float32,medium,,,92018.04641634226,243411.98150068521,97293.98880153894,110641.19826466295,27732.69961059195
python-torch,2019-05-22T14:22:37.25,3.6.7,,star,Float64,medium,,,101206.00927621126,629610.9640970826,106780.96441552043,115492.24360154381,23868.658255741215
python-torch,2019-05-22T14:22:37.25,3.6.7,,star,Float32,large,,,2349173.999391496,3485090.972390026,2471896.9652894884,2582536.108695484,236691.83588509515
python-torch,2019-05-22T14:22:37.25,3.6.7,,star,Float64,large,,,5177529.00486812,7894105.976447463,6281192.00700894,6119801.40199001,653014.2726933913
python-torch,2019-05-22T14:22:37.25,3.6.7,,starandcontract,Float32,tiny,,,42766.97291061282,1119380.0019100308,43840.03113955259,48458.93361076521,17189.149286974407
python-torch,2019-05-22T14:22:37.25,3.6.7,,starandcontract,Float64,tiny,,,42554.98060956597,214056.9849871099,43843.494495376945,46933.97401167221,9750.194934962241
python-torch,2019-05-22T14:22:37.25,3.6.7,,starandcontract,Float32,small,,,50881.99395686388,154815.0321468711,53491.50160327554,57274.995745986,12042.540301852618
python-torch,2019-05-22T14:22:37.25,3.6.7,,starandcontract,Float64,small,,,51863.957196474075,161356.00162670016,54148.491472005844,58856.9153362083,13599.785626661507
python-torch,2019-05-22T14:22:37.25,3.6.7,,starandcontract,Float32,medium,,,91916.00838676095,497289.99147191644,98342.51250140369,104787.12143145782,19618.824230200476
python-torch,2019-05-22T14:22:37.25,3.6.7,,starandcontract,Float64,medium,,,93443.02816316485,278451.01431012154,101166.48627445102,107935.64208405057,20312.203220772546
python-torch,2019-05-22T14:22:37.25,3.6.7,,starandcontract,Float32,large,,,1551737.0193265378,2964169.019833207,1710237.4986279756,1822501.3611501912,221044.53244056756
python-torch,2019-05-22T14:22:37.25,3.6.7,,starandcontract,Float64,large,,,3515018.9651176333,5181298.998650163,3779295.0170114636,3796514.5159347598,248400.41797169857
python-torch,2019-05-22T14:22:37.25,3.6.7,,indexsum,Float32,tiny,,,13289.041817188263,95958.00656825304,14539.982657879591,16117.047605026124,5268.160842060333
python-torch,2019-05-22T14:22:37.25,3.6.7,,indexsum,Float64,tiny,,,13362.034223973751,74903.01504731178,13999.000657349825,15143.071908009684,4228.612520902282
python-torch,2019-05-22T14:22:37.25,3.6.7,,indexsum,Float32,small,,,14488.992746919394,92739.00650441647,15384.983271360397,16928.060655084482,5141.993391923857
python-torch,2019-05-22T14:22:37.25,3.6.7,,indexsum,Float64,small,,,14410.994481295347,87730.00445216894,15370.984328910708,16262.106673298074,4102.1395434986935
python-torch,2019-05-22T14:22:37.25,3.6.7,,indexsum,Float32,medium,,,35906.03591874242,120900.97879990935,36517.9730579257,39421.0483083627,8726.38659912646
python-torch,2019-05-22T14:22:37.25,3.6.7,,indexsum,Float64,medium,,,29143.004212528467,122443.01615282893,30479.9759760499,32474.933313755242,7363.359995606336
python-torch,2019-05-22T14:22:37.25,3.6.7,,indexsum,Float32,large,,,149053.98711562157,906294.968444854,192962.99433335662,222475.69198665777,65046.20254492388
python-torch,2019-05-22T14:22:37.25,3.6.7,,indexsum,Float64,large,,,439333.03095400333,1676864.9802543223,512970.4950377345,570433.445600639,124664.85175324102
python-torch,2019-05-22T14:22:37.25,3.6.7,,hadamard,Float32,tiny,,,11536.001693457365,94728.02048549056,12819.509720429778,14418.115450329125,5552.302694782065
python-torch,2019-05-22T14:22:37.25,3.6.7,,hadamard,Float64,tiny,,,11508.003808557987,80541.99861362576,12214.004527777433,12908.7382279802,3430.612073857981
python-torch,2019-05-22T14:22:37.25,3.6.7,,hadamard,Float32,small,,,12435.01901626587,82590.03516286612,13099.98333454132,13693.175930703985,3430.1341586449057
python-torch,2019-05-22T14:22:37.25,3.6.7,,hadamard,Float64,small,,,12899.050489068031,84865.02338200808,13629.964087158442,14562.07093977633,3931.795734672893
python-torch,2019-05-22T14:22:37.25,3.6.7,,hadamard,Float32,medium,,,17690.996173769236,101004.96001541615,18718.012142926455,19699.55778901631,4534.009795391756
python-torch,2019-05-22T14:22:37.25,3.6.7,,hadamard,Float64,medium,,,23490.98213016987,96408.99952501059,24794.01882737875,25818.4379466787,4876.785099876459
python-torch,2019-05-22T14:22:37.25,3.6.7,,hadamard,Float32,large,,,540274.0207500756,1766393.0193521082,690937.478793785,720833.8259203449,129378.31789479534
python-torch,2019-05-22T14:22:37.25,3.6.7,,hadamard,Float64,large,,,1424627.9606595635,2848941.017873585,1655213.5057281703,1684538.9909576625,172610.13316046065
python-torch,2019-05-22T14:22:37.25,3.6.7,,outer,Float32,tiny,,,16684.00363996625,107388.01211118698,17932.034097611904,19796.694636484117,6253.751346844479
python-torch,2019-05-22T14:22:37.25,3.6.7,,outer,Float64,tiny,,,16895.995941013098,102646.99812978506,17540.99503159523,19556.353616971643,6376.0046087247765
python-torch,2019-05-22T14:22:37.25,3.6.7,,outer,Float32,small,,,19395.025447010994,107200.00136643648,20178.966224193573,22543.98812587129,7071.119599972411
python-torch,2019-05-22T14:22:37.25,3.6.7,,outer,Float64,small,,,20707.02612400055,106222.98577800393,21410.000044852495,23732.46868749935,7153.100591260158
python-torch,2019-05-22T14:22:37.25,3.6.7,,outer,Float32,medium,,,3298335.0101858377,5146376.963239163,3631388.011854142,3650288.946339913,264589.42811198765
python-torch,2019-05-22T14:22:37.25,3.6.7,,outer,Float64,medium,,,11029162.968043238,12475417.9851152,11645099.031738937,11588942.432735853,305175.5414845957
python-torch,2019-05-22T14:22:37.25,3.6.7,,outer,Float32,large,,,86227672.9894802,103297662.97945753,87631482.98021406,89946421.16401035,5269096.307442584
python-torch,2019-05-22T14:22:37.25,3.6.7,,outer,Float64,large,,,167865623.02149832,204633388.95933703,172042999.99866635,176989142.50164914,13716726.267636787
